axis1,axis2,axis3,axis4,axis5,axis6,axis7,axis8,time
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:33:46.951000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:33:48.840000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:33:50.727000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:33:52.584000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:33:54.359000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:33:56.289000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:33:58.103000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:33:59.965000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:34:01.869000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:34:03.776000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0981,2022-10-17T12:34:05.614000Z
0.49512,2.16131,6.43121,4.54245,16.33735,0.05162,0.23848,0.05886,2022-10-17T12:34:07.501000Z
0.52118,3.42646,2.26674,5.41997,8.07834,0.56781,0.51274,0.05886,2022-10-17T12:34:09.348000Z
0.75571,11.3864,3.2156,0.33552,5.03283,2.21961,0.05962,0.07848,2022-10-17T12:34:11.226000Z
2.08471,9.38324,3.9009,1.67761,4.20693,0.77428,8.09655,0.07848,2022-10-17T12:34:13.054000Z
0.39088,11.17554,4.16447,2.45189,5.2135,1.05819,1.35936,0.05886,2022-10-17T12:34:15.143000Z
1.90229,20.71692,27.83342,0.23228,4.05208,1.03238,0.29811,0.05886,2022-10-17T12:34:17.156000Z
4.92512,13.44228,3.00474,0.23228,0.72266,1.23885,0.64391,0.05886,2022-10-17T12:34:19.051000Z
0.31271,12.38798,4.53347,1.23885,1.05819,2.14218,0.31003,0.07848,2022-10-17T12:34:20.989000Z
1.53747,0.89615,5.37691,0.18067,0.10324,0.12905,8.0727,0.05886,2022-10-17T12:34:22.917000Z
0.33876,10.85925,6.16763,0.20648,0.02581,0.64523,0.91817,0.05886,2022-10-17T12:34:24.787000Z
0.10424,11.0174,8.22351,1.6518,0.15486,0.72266,7.50034,0.07848,2022-10-17T12:34:26.728000Z
1.17265,22.93094,11.17554,2.65837,4.36179,0.12905,0.22656,0.07848,2022-10-17T12:34:28.692000Z
0.886,16.44702,14.97101,2.96808,8.56872,1.54856,0.16694,0.07848,2022-10-17T12:34:30.511000Z
10.21506,4.05904,27.4117,0.85171,3.5617,3.76817,1.06126,1.25568,2022-10-17T12:34:32.406000Z
0.13029,4.21719,6.00949,0.10324,0.90333,0.25809,5.09165,1.96201,2022-10-17T12:34:34.300000Z
0.10424,4.05904,6.95836,0.02581,1.70342,0.25809,3.23147,0.17658,2022-10-17T12:34:36.141000Z
0.26059,4.00633,6.69478,0.74847,0.77428,0.77428,0.67968,0.13734,2022-10-17T12:34:38.079000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:34:39.925000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:34:41.785000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:34:47.321000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:34:49.156000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:34:51.008000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:34:52.927000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:34:54.778000Z
0.33876,4.21719,6.48392,0.64523,0.87752,3.45846,0.03577,0.0981,2022-10-17T12:34:56.708000Z
5.91535,4.00633,15.49816,3.76817,6.06521,4.18112,0.26233,0.0981,2022-10-17T12:34:58.709000Z
0.26059,18.18661,1.89773,4.07788,4.61988,0.07743,5.55669,0.07848,2022-10-17T12:35:00.628000Z
0.886,11.54454,3.11017,0.64523,4.10369,0.2839,2.77835,0.07848,2022-10-17T12:35:02.475000Z
1.43324,17.55403,0.94887,1.18723,5.13607,0.05162,8.09655,0.0981,2022-10-17T12:35:04.383000Z
20.87312,11.91355,1.7923,2.81322,7.48473,1.26466,0.08347,0.07848,2022-10-17T12:35:06.250000Z
2.89253,1.4233,2.10859,1.88409,1.21304,4.77474,1.95557,0.07848,2022-10-17T12:35:08.248000Z
0.18241,7.64365,8.1708,1.39371,3.35522,0.95495,8.0727,0.05886,2022-10-17T12:35:10.249000Z
0.62541,20.87507,6.48392,0.80009,0.542,0.51619,8.0727,0.07848,2022-10-17T12:35:12.184000Z
0.443,11.49183,0.369,1.05819,1.54856,0.41295,7.7746,0.07848,2022-10-17T12:35:14.112000Z
6.22806,0.0,11.54454,2.06475,0.12905,0.02581,7.46457,0.07848,2022-10-17T12:35:15.928000Z
0.49512,11.12283,6.43121,0.85171,0.20648,0.85171,0.4412,0.07848,2022-10-17T12:35:17.833000Z
0.78176,16.39431,6.16763,2.42608,1.83247,0.20648,7.50034,0.07848,2022-10-17T12:35:19.790000Z
1.66777,24.45967,2.21402,0.56781,1.03238,7.43311,0.46504,0.07848,2022-10-17T12:35:21.768000Z
4.1173,17.29046,12.4407,0.30971,1.6518,1.26466,3.55342,3.21769,2022-10-17T12:35:23.675000Z
1.329,3.58461,10.17396,1.34209,12.3627,0.36133,0.71545,1.0791,2022-10-17T12:35:25.588000Z
3.59612,2.89931,6.64207,0.80009,0.8259,0.87752,0.75123,0.11772,2022-10-17T12:35:27.476000Z
0.26059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:35:29.427000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:35:31.262000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:35:33.143000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:35:34.984000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:35:36.857000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:35:38.729000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:35:40.666000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:35:42.531000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:35:44.378000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:35:46.291000Z
7.73947,8.38166,29.09858,1.78085,4.51664,2.4777,0.10732,0.07848,2022-10-17T12:35:51.838000Z
0.93812,9.9631,0.21086,0.15486,6.78787,6.81368,0.64391,0.07848,2022-10-17T12:35:53.752000Z
13.91542,12.54613,0.26357,0.18067,3.35522,0.25809,8.09655,0.05886,2022-10-17T12:35:55.616000Z
0.07818,11.33368,3.9009,0.36133,3.58751,0.20648,0.41735,0.07848,2022-10-17T12:35:57.442000Z
0.49512,8.59251,2.53031,2.34866,6.27168,2.58094,0.13117,0.05886,2022-10-17T12:35:59.343000Z
2.68406,0.94887,11.07011,0.0,4.1295,0.8259,0.32195,0.07848,2022-10-17T12:36:01.144000Z
2.57982,19.9262,8.85609,1.78085,3.14875,0.56781,1.07318,0.07848,2022-10-17T12:36:03.155000Z
1.14659,6.48392,3.47918,2.40027,4.72312,0.20648,0.42927,0.07848,2022-10-17T12:36:04.992000Z
0.13029,13.12599,7.01107,0.12905,0.20648,0.2839,8.0727,0.07848,2022-10-17T12:36:06.855000Z
0.31271,10.96468,1.7923,0.87752,0.61943,0.69685,0.62006,0.07848,2022-10-17T12:36:08.701000Z
0.36482,22.24565,30.20559,2.58094,0.85171,0.49038,7.50034,0.07848,2022-10-17T12:36:10.514000Z
1.01629,25.25039,2.68846,1.6518,2.96808,0.41295,0.23848,0.07848,2022-10-17T12:36:12.489000Z
2.71012,23.45809,12.8097,3.74236,0.2839,5.7555,0.01192,0.07848,2022-10-17T12:36:14.355000Z
2.55377,8.96152,22.24565,0.02581,4.18112,13.78222,0.50082,1.43226,2022-10-17T12:36:16.294000Z
0.15635,4.00633,6.11492,0.15486,0.74847,0.07743,1.00164,1.39302,2022-10-17T12:36:18.213000Z
0.13029,4.11176,7.06379,0.0,2.03894,18.81505,0.7393,0.13734,2022-10-17T12:36:20.151000Z
0.20847,3.95361,6.69478,0.74847,0.80009,0.74847,0.62006,0.0981,2022-10-17T12:36:22.055000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:36:23.896000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:36:25.716000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:36:27.598000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:36:29.430000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:36:31.309000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:36:33.228000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:36:35.150000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:36:37.061000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:36:38.922000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:36:40.786000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:36:42.645000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:36:44.457000Z
0.0,0.0,0.0,0.0,0.80009,0.61943,0.02385,0.0981,2022-10-17T12:36:46.406000Z
2.08471,2.4776,10.59568,0.90333,8.33644,1.26466,0.08347,0.0981,2022-10-17T12:36:48.315000Z
3.83065,21.13864,17.02688,4.82636,2.96808,2.70999,0.36965,0.0981,2022-10-17T12:36:50.275000Z
20.76889,12.22984,10.96468,1.57437,14.04031,1.1098,0.0477,0.0981,2022-10-17T12:36:56.453000Z
2.57982,0.10543,5.00791,1.9099,1.23885,5.65226,0.87047,0.07848,2022-10-17T12:36:58.375000Z
0.28665,10.80654,29.99473,0.85171,3.27779,0.51619,6.68949,0.0981,2022-10-17T12:37:00.298000Z
5.49841,4.05904,2.00316,0.64523,0.38714,0.59362,8.06078,0.07848,2022-10-17T12:37:02.208000Z
0.443,11.3864,6.80021,0.12905,3.04551,0.33552,1.07318,0.07848,2022-10-17T12:37:04.086000Z
4.24759,39.32525,1.73959,1.00657,0.25809,0.07743,6.84451,0.0981,2022-10-17T12:37:05.977000Z
1.14659,11.22826,6.64207,0.85171,0.15486,0.05162,1.84826,0.0981,2022-10-17T12:37:07.923000Z
3.70035,19.97891,3.95361,2.16799,1.52275,0.25809,7.51226,0.11772,2022-10-17T12:37:09.724000Z
3.41371,46.86347,4.84976,0.8259,0.72266,4.00046,0.26233,0.13734,2022-10-17T12:37:11.682000Z
3.93488,10.3321,17.29046,0.59362,8.46548,0.49038,1.02548,1.2753,2022-10-17T12:37:13.651000Z
1.06841,2.68846,6.95836,1.08399,1.00657,0.41295,0.27426,1.23606,2022-10-17T12:37:15.542000Z
8.26065,0.68529,0.369,0.92914,0.74847,0.87752,0.82277,0.13734,2022-10-17T12:37:17.492000Z
0.23453,3.84818,6.80021,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:37:19.331000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:37:21.196000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:37:23.086000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:37:24.855000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:37:26.720000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:37:28.782000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:37:30.688000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:37:32.489000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:37:34.383000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:37:36.299000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:37:38.148000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:37:40.071000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:37:41.883000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:37:43.785000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:37:45.650000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:37:47.498000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:37:49.411000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:37:51.274000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:37:53.151000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:37:54.979000Z
0.443,11.33368,3.11017,0.30971,5.13607,0.59362,1.1328,0.0981,2022-10-17T12:38:01.254000Z
7.58312,3.69004,3.16289,2.27123,3.81979,0.77428,8.10848,0.0981,2022-10-17T12:38:03.164000Z
0.52118,11.3864,3.42646,0.07743,4.74893,1.18723,0.4412,0.11772,2022-10-17T12:38:05.075000Z
0.65147,13.81128,6.80021,10.65928,6.45235,1.21304,0.20271,0.0981,2022-10-17T12:38:06.993000Z
7.73947,0.21086,10.91197,1.67761,0.43876,0.25809,0.22656,0.07848,2022-10-17T12:38:08.915000Z
0.39088,12.49341,6.69478,0.10324,0.59362,0.38714,0.3458,0.0981,2022-10-17T12:38:10.873000Z
0.26059,20.66421,0.26357,1.23885,1.3679,0.2839,8.06078,0.0981,2022-10-17T12:38:12.776000Z
0.57329,10.85925,6.37849,0.15486,0.51619,0.41295,2.21791,0.0981,2022-10-17T12:38:14.730000Z
0.02606,11.0174,6.64207,2.34866,1.85828,1.3679,1.32359,0.0981,2022-10-17T12:38:16.667000Z
2.52771,11.3864,13.1787,6.60721,1.05819,1.41952,1.76479,0.11772,2022-10-17T12:38:18.586000Z
0.78176,6.85293,8.59251,1.16142,3.76817,2.42608,0.15501,0.11772,2022-10-17T12:38:20.601000Z
11.67436,3.2156,26.56827,0.8259,3.27779,2.78742,0.54851,1.19682,2022-10-17T12:38:22.597000Z
0.13029,4.21719,6.16763,0.02581,0.87752,0.07743,3.60112,1.33416,2022-10-17T12:38:24.511000Z
0.10424,4.05904,6.95836,0.02581,1.6518,4.05208,0.7393,0.15696,2022-10-17T12:38:26.377000Z
0.26059,3.95361,6.7475,0.74847,0.77428,0.74847,0.60814,0.13734,2022-10-17T12:38:28.355000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:38:30.236000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:38:32.099000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:38:33.936000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:38:35.763000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:38:37.631000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:38:39.467000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:38:41.339000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:38:43.204000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:38:45.142000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:38:47.011000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:38:48.871000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:38:50.712000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:38:52.570000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:38:54.586000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:38:56.521000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:38:58.398000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:39:00.275000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:39:05.800000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:39:07.664000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:39:09.572000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:39:11.482000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:39:13.297000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:39:15.157000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:39:17.088000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:39:19.021000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:39:20.884000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:39:22.763000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:39:24.622000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:39:26.484000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:39:28.332000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:39:30.161000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:39:32.044000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:39:34.000000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:39:35.868000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:39:37.810000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:39:39.742000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:39:41.626000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:39:43.537000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:39:45.404000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:39:47.244000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:39:49.151000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:39:51.066000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:39:52.963000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:39:54.848000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:39:56.771000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:39:58.610000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:40:00.451000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:40:02.266000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:40:04.143000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:40:10.265000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:40:12.154000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:40:14.047000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:40:15.928000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:40:17.847000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:40:19.738000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:40:21.626000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:40:23.493000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:40:25.371000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:40:27.285000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:40:29.166000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:40:30.984000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:40:32.820000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:40:34.704000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:40:36.551000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:40:38.447000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:40:40.334000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:40:42.322000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:40:44.246000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:40:46.125000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:40:47.990000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:40:49.805000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:40:51.672000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:40:53.599000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:40:55.508000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:40:57.425000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:40:59.347000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:41:01.226000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:41:03.105000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:41:04.969000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:41:06.864000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:41:08.746000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:41:14.783000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:41:16.681000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:41:18.544000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:41:20.464000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:41:22.337000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:41:24.290000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:41:26.217000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:41:28.035000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:41:29.910000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:41:31.854000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:41:33.730000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:41:35.568000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:41:37.486000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:41:39.409000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:41:41.337000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:41:43.229000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:41:45.076000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:41:46.852000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:41:48.721000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:41:50.636000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:41:52.511000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:41:54.389000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:41:56.215000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:41:58.033000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:41:59.910000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:42:01.745000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:42:03.618000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:42:05.431000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:42:07.359000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:42:09.225000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:42:11.139000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:42:13.077000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:42:19.326000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:42:21.177000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:42:23.036000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:42:24.964000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:42:26.827000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:42:28.742000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:42:30.635000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:42:32.547000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:42:34.431000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:42:36.358000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:42:38.164000Z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T12:42:40.055000Z
